word,0,1,cluster
worker,-55.727386,36.282677,49
attention,-75.301605,36.918945,149
meet,-78.685776,-2.7647607,23
chemical,2.2386377,48.55093,153
negeri,78.849724,-44.93092,157
divided,-64.680016,-4.0399575,118
month,31.475016,60.699203,33
protection,-69.507164,-42.59978,152
laboratory,43.757122,-9.065674,126
cognitive,-57.145557,53.37894,2
member,-56.413925,43.74833,59
tree,45.019997,-52.237034,121
database,-31.20329,-66.44218,3
create,-62.75493,3.4158065,65
prediction,-84.82147,-9.510327,119
project,-31.022024,-18.615816,96
implementing,-82.57667,25.776276,1
normal,-22.319216,-17.053385,9
open,-39.266632,-53.10616,52
consisting,-93.69714,10.04522,8
third,-42.626137,-70.097305,6
around,-24.659624,-6.822694,169
firm,-62.7668,30.055216,11
cancer,22.117153,13.055036,158
competence,-70.6871,48.989628,24
male,37.617558,8.651065,83
discus,-82.438095,8.34081,8
contribution,-92.51622,-0.41398978,19
act,-73.68396,-6.06522,23
green,20.24191,-8.974158,165
distributed,-30.120438,20.026608,104
reduced,-88.70334,-28.645088,29
novel,-31.869701,-37.38698,93
site,39.528664,-70.791534,44
overcome,-82.30573,-34.311146,32
until,-60.296597,-33.157406,17
requires,-78.20746,-15.731121,119
solve,-82.0832,-35.439846,32
document,-41.409355,66.69001,0
light,-22.867926,-8.00789,12
complex,-66.381645,-30.329111,92
success,-56.30096,-34.20754,159
face,-75.79045,-33.24789,32
square,-23.442902,78.299355,21
optimum,-82.635254,-24.140247,29
initial,-46.9341,2.8024569,109
return,-31.519478,5.672718,142
having,-32.182495,-3.5713253,169
accordance,-62.71407,8.020081,65
employed,-68.43213,2.0454247,65
harmonic,-16.75605,-47.722904,151
search,-46.40894,-2.2963452,134
rule,-35.75689,-22.109716,81
overall,-73.78295,15.038693,57
muslim,52.623806,51.622593,40
revealed,-83.37837,2.3604026,8
applying,-67.16173,1.6120658,65
solving,-81.833,-35.8534,32
evaluated,-86.39998,9.210468,8
determining,-84.73586,11.659518,8
reaction,-5.4084625,47.641304,84
path,-33.09797,-58.839523,3
directly,-82.01599,34.805607,149
includes,-93.83544,9.731616,8
validation,-78.129036,19.72621,57
context,-38.80717,43.283016,77
root,49.068314,-38.65075,72
involved,-93.33954,11.922209,8
side,-8.944207,-20.88968,87
difficulty,-69.21837,-28.164524,92
operating,-41.486626,-27.097025,81
east,58.776268,-68.05737,15
certain,-65.138336,-11.661487,118
modeling,-28.689562,-35.52529,48
gas,24.768606,54.703747,38
leadership,-58.21224,40.70875,59
scientific,-46.433475,55.40491,2
infrastructure,-68.51519,11.136455,57
minimum,-83.94573,-26.904465,29
plan,-85.66395,26.466272,1
diversity,-18.038885,21.791986,160
identified,-63.180126,-6.675188,118
utilization,-68.17576,-0.10993325,65
party,-54.564404,35.037655,49
air,-3.7581406,-1.9537548,76
global,-45.934917,40.603474,167
daily,-8.847312,68.40875,7
style,-26.999525,47.10918,78
special,-53.877914,26.876373,25
reducing,-88.50263,-29.127865,29
investigated,-85.69152,8.715387,8
author,-46.582256,29.615454,49
decreased,-90.513695,-28.386408,29
becomes,-71.65572,-35.614227,32
his,46.373203,42.72867,98
modified,-14.597618,10.867516,5
dry,62.627174,-41.274734,144
literacy,-55.299896,51.98479,2
least,12.074071,-49.939796,148
asset,-61.97931,28.367596,11
along,-8.844506,-20.093351,87
widely,-59.14999,-29.269365,17
head,-7.503569,-11.909157,69
organizational,-58.24052,40.184574,59
phenomenon,-37.33752,52.814384,20
essential,-61.109665,-17.081446,105
finally,-33.582726,-23.04824,96
code,-21.042038,-66.05261,45
strong,-94.46636,-18.876537,29
attack,-52.17735,-54.105507,120
block,-30.887941,-67.02161,3
week,31.267435,60.53253,33
movement,-36.351994,29.85869,46
expression,-32.40093,31.988731,61
opportunity,-71.94154,-12.391042,118
smart,-33.654217,-54.49897,3
complete,-77.697624,-11.751204,119
genetic,31.763624,-46.17115,143
lecturer,-53.78478,62.31967,2
fact,-58.3008,-23.234192,17
composition,-19.73591,24.744076,160
cloud,-25.295227,-59.3514,3
productivity,-22.604776,29.700691,61
industrial,-27.301733,23.071388,61
intervention,-61.03605,38.163715,4
associated,-94.426315,1.029234,19
end,-46.77988,0.13660872,134
yogyakarta,99.08961,-6.4616137,91
profile,-20.663168,20.854136,160
capability,-71.016235,18.339716,57
accurate,-74.543884,-24.697798,92
reason,-83.34569,-41.675236,32
home,-10.241278,-2.9285944,69
moreover,-52.087646,-18.497036,100
resulted,-21.64815,-10.009867,12
platform,-28.478064,-50.52843,93
gene,49.227596,-59.63023,15
determination,-84.54049,12.4271,8
particle,14.391166,53.39325,128
library,-57.834587,42.582336,59
awareness,-66.747696,37.91744,4
generated,-62.176334,1.0519291,65
electronic,-37.84514,-29.638762,127
religion,-47.088593,47.76251,167
milk,39.625645,-54.74151,170
construction,-48.80675,13.342623,140
electric,-10.148875,27.80926,107
event,-39.97162,-15.286315,115
economy,-61.091984,31.865915,11
utilized,-68.262436,0.9249157,65
gender,-25.392263,61.885036,88
possible,-65.97131,-21.148508,111
cooperative,-67.56967,43.411293,4
base,-16.521576,-24.880873,9
tourist,23.102884,75.51721,22
political,-50.70361,42.717236,167
transfer,-18.004017,15.997179,160
practical,-75.80012,18.898443,57
intention,-79.06296,31.702711,149
sharia,63.905296,50.913357,136
matter,-14.086133,58.62906,68
era,-60.821667,-31.4589,17
investment,-59.11516,27.135948,11
detect,-47.87311,-35.608414,159
curriculum,-58.18123,60.66475,85
antioxidant,33.854828,-40.213726,75
importance,-61.944767,-16.357626,105
agricultural,-25.963398,53.39536,88
corporate,-63.478542,30.926258,11
formation,-52.693462,10.224256,109
person,-57.660625,46.10817,59
hence,-52.57002,-17.171787,105
minute,30.512424,59.234295,33
traffic,-35.76124,-59.831135,3
therapy,-7.928107,62.74765,68
series,-48.356037,-44.353466,52
view,-41.715664,44.59385,77
visual,-29.647255,35.527527,61
architecture,-27.942728,-58.961823,3
battery,-14.647147,25.489622,107
free,-34.5538,-57.30668,3
matrix,-22.88964,-27.684828,48
analyzing,-88.01239,10.072678,8
accounting,-57.30319,32.858433,49
analytical,-33.447887,65.770966,0
situation,-53.90072,12.035381,27
red,29.957502,-25.90346,163
resistance,-12.379875,22.236065,107
generator,-24.460684,-49.121098,151
